date,age,height_cm,body_weight_kg,training_experience_months,sleep_hours,sleep_quality,stress_level,muscle_soreness,days_since_last_training_same_muscle,last_meal_calories,last_meal_carbs_g,last_meal_protein_g,last_meal_fat_g,minutes_since_last_meal,water_before_workout_ml,caffeine_mg,exercise,weight_lifted_kg,set_number,previous_session_reps,recent_average_reps,actual_reps,performance_class,readiness_score
2027-04-07,38,167.8,60.6,85,6.9,2,2,2,5,1026,114.2,26.3,51.6,225,784,250,Barbell Row,68.2,5,12,11.3,11,Normal,60.6
2027-04-08,19,165.6,64.3,2,7.6,4,4,4,1,817,77.3,25.8,45.0,93,1359,0,Barbell Row,48.5,5,12,8.7,8,Normal,54.9
2027-04-09,33,180.3,64.0,17,6.6,2,2,5,1,937,132.7,24.1,34.4,75,300,0,Barbell Row,49.1,3,10,9.7,8,Below Normal,48.2
2027-04-10,31,180.4,74.7,90,6.1,2,3,2,6,1033,135.7,50.7,31.9,187,509,300,Bench Press,72.6,3,10,9.3,9,Normal,59.8
2027-04-11,33,166.9,84.6,99,6.2,2,3,4,6,830,74.8,46.6,38.3,265,167,150,Squat,111.5,5,19,16.8,18,Normal,37.6
2027-04-12,21,172.7,93.6,37,6.4,4,2,3,1,468,44.3,21.0,23.0,24,330,50,Overhead Press,32.9,1,14,13.1,12,Normal,57.5
2027-04-13,44,158.3,80.3,38,7.0,3,1,2,5,676,63.2,17.1,39.4,135,1278,300,Squat,81.1,2,11,10.9,13,Above Normal,71.7
2027-04-14,24,170.6,69.8,68,7.2,4,3,5,4,979,89.4,32.6,54.6,360,673,150,Lat Pulldown,50.1,3,14,13.9,14,Normal,49.2
2027-04-15,36,178.6,46.8,58,6.8,2,5,4,3,818,74.6,67.3,27.8,134,1004,200,Overhead Press,42.7,4,13,13.6,14,Normal,49.3
2027-04-16,38,182.4,77.0,21,6.5,4,4,3,5,558,54.3,19.6,29.2,133,1335,200,Overhead Press,25.4,4,8,7.0,7,Normal,59.4
2027-04-17,27,168.6,76.4,61,6.6,2,4,5,7,393,55.2,32.6,5.0,271,1170,50,Lat Pulldown,57.6,2,10,9.9,9,Normal,38.6
2027-04-18,21,184.5,78.6,99,9.8,5,5,5,6,372,51.8,36.3,5.0,183,660,80,Lat Pulldown,61.3,5,11,10.5,11,Normal,59.0
2027-04-19,26,161.4,105.5,88,6.2,3,1,4,2,570,77.8,33.4,13.9,153,587,50,Bench Press,77.4,4,11,12.0,11,Normal,64.1
2027-04-20,40,163.8,93.4,99,6.4,3,4,5,4,934,117.6,28.1,39.0,287,251,150,Bench Press,65.5,3,10,9.9,9,Normal,35.6
2027-04-21,43,181.4,87.0,78,10.0,5,2,2,7,720,95.6,52.3,14.3,30,1262,300,Overhead Press,41.4,5,13,10.3,13,Above Normal,94.4
2027-04-22,44,190.0,62.5,106,7.5,3,4,2,2,300,40.1,41.8,5.0,263,1479,200,Deadlift,126.5,1,9,9.3,10,Normal,57.6
2027-04-23,24,179.4,68.8,30,5.5,3,5,2,6,1031,147.5,47.7,27.8,149,800,200,Squat,78.1,4,16,13.1,12,Normal,56.8
2027-04-24,34,174.6,74.7,6,7.9,5,5,4,4,594,79.2,43.8,11.3,322,800,50,Deadlift,69.7,5,7,6.9,5,Below Normal,62.3
2027-04-25,22,155.2,65.1,14,6.0,2,3,5,4,582,77.7,48.4,8.6,267,1288,150,Lat Pulldown,44.9,4,9,9.4,8,Normal,33.9
2027-04-26,37,156.8,83.0,120,8.0,2,5,4,2,947,130.5,58.8,21.1,340,579,300,Lat Pulldown,51.4,3,6,5.9,3,Below Normal,34.2
2027-04-27,29,176.2,81.0,77,6.8,3,4,3,7,570,69.7,55.0,7.9,63,669,0,Overhead Press,37.6,2,7,7.9,7,Normal,50.2
2027-04-28,37,171.8,60.8,30,6.5,2,1,4,4,775,78.1,69.9,20.3,84,1351,50,Deadlift,73.7,2,8,11.3,10,Normal,65.9
2027-04-29,37,165.0,92.8,103,8.8,4,2,1,5,1033,95.8,53.3,48.5,327,631,200,Squat,111.7,3,13,11.3,14,Above Normal,88.7
2027-04-30,45,175.6,77.4,38,7.6,4,5,2,4,690,78.4,25.0,30.7,153,1399,0,Deadlift,99.0,5,13,9.7,9,Normal,65.2
2027-05-01,31,176.0,51.8,72,8.1,3,5,4,1,772,72.0,47.7,32.6,298,326,50,Squat,94.9,3,14,13.3,11,Below Normal,51.8
2027-05-02,27,183.5,75.3,30,7.5,3,5,1,6,550,53.9,45.7,16.8,254,796,300,Overhead Press,38.8,1,15,13.9,13,Normal,55.1
2027-05-03,32,176.2,79.9,12,6.5,3,2,5,3,1007,89.6,63.8,43.7,190,786,0,Overhead Press,28.9,3,10,10.3,8,Below Normal,44.2
2027-05-04,22,186.1,89.6,33,7.7,5,2,1,2,313,33.3,20.5,10.9,35,529,100,Bench Press,58.4,1,13,11.1,12,Normal,70.3
2027-05-05,21,175.1,71.3,28,8.3,4,5,4,6,485,71.8,43.4,5.0,45,1449,80,Bench Press,53.5,5,9,9.4,9,Normal,65.2
2027-05-06,32,174.0,87.6,67,7.1,2,1,4,2,1093,121.5,24.8,56.4,264,776,100,Squat,87.2,3,12,12.1,11,Normal,57.6
2027-05-07,41,184.6,78.6,3,9.0,3,5,5,5,661,67.8,42.7,24.3,53,1331,80,Barbell Row,49.5,2,5,7.5,6,Below Normal,43.0
2027-05-08,32,166.2,57.6,29,7.9,4,4,4,4,398,44.9,31.8,10.1,21,407,80,Overhead Press,41.0,4,14,15.0,14,Normal,60.6
2027-05-09,39,200.3,56.2,69,7.2,2,4,3,6,602,64.0,42.2,19.7,94,588,250,Bench Press,60.9,3,14,13.3,14,Normal,56.2
2027-05-10,22,178.4,91.7,48,7.3,2,3,4,1,467,60.5,13.8,18.9,331,770,0,Barbell Row,59.4,3,9,7.5,5,Below Normal,47.2
2027-05-11,30,178.4,92.7,77,7.2,4,5,2,6,697,88.6,46.9,17.2,233,890,50,Deadlift,116.6,3,10,8.5,8,Normal,67.7
2027-05-12,35,179.7,80.5,79,5.6,3,4,3,2,450,40.1,38.1,15.2,264,421,80,Deadlift,117.7,5,9,11.6,9,Below Normal,40.6
2027-05-13,27,191.9,96.9,116,6.9,3,1,5,7,589,70.4,37.3,17.6,242,538,250,Barbell Row,73.1,5,7,9.7,8,Below Normal,54.6
2027-05-14,18,182.1,90.8,101,7.2,3,3,1,3,1022,91.7,64.3,44.2,212,971,100,Bench Press,69.9,2,13,11.9,14,Above Normal,69.6
2027-05-15,20,160.6,85.6,28,6.5,3,5,2,1,320,41.5,29.3,5.0,107,490,0,Squat,41.9,2,8,9.6,7,Below Normal,53.5
2027-05-16,43,187.6,63.2,84,7.4,4,1,1,4,899,131.2,40.1,23.8,166,1164,150,Overhead Press,49.7,5,16,14.3,15,Normal,95.8
2027-05-17,34,171.9,100.2,76,7.0,3,4,3,1,316,45.6,36.5,5.0,205,768,200,Bench Press,60.6,4,8,10.5,8,Below Normal,48.4
2027-05-18,25,176.0,83.5,72,7.9,1,2,4,2,639,64.1,38.0,25.6,356,1458,100,Overhead Press,38.8,1,16,16.6,17,Normal,53.4
2027-05-19,25,163.5,70.6,96,7.7,3,3,1,6,818,109.5,68.3,11.9,326,433,0,Squat,96.4,3,12,12.0,12,Normal,63.0
2027-05-20,19,179.7,66.6,18,7.2,4,5,3,4,1063,145.7,36.0,37.4,271,1280,300,Bench Press,45.6,1,8,7.1,8,Normal,59.5
2027-05-21,44,169.1,79.6,46,5.5,2,3,3,5,462,65.4,26.5,10.5,297,786,250,Squat,82.6,1,14,15.7,15,Normal,45.3
2027-05-22,21,175.9,52.6,98,9.0,4,1,4,7,294,30.5,63.1,5.0,295,220,300,Deadlift,121.3,1,10,13.2,15,Above Normal,63.8
2027-05-23,39,172.4,85.8,108,6.8,4,1,2,4,888,102.7,30.4,39.5,247,1087,300,Bench Press,68.3,2,12,11.5,15,Above Normal,76.6
2027-05-24,24,192.3,62.7,5,6.9,3,4,1,4,1010,102.4,10.9,61.9,301,396,80,Bench Press,47.7,1,13,12.1,12,Normal,69.0
2027-05-25,27,192.8,81.2,57,6.6,4,5,1,1,730,65.0,23.9,41.6,44,294,100,Barbell Row,56.0,5,9,7.5,7,Normal,58.6
2027-05-26,25,175.4,68.7,32,6.5,4,2,3,3,301,38.7,16.3,9.0,27,844,300,Squat,83.4,3,5,6.0,6,Normal,54.1
2027-05-27,41,175.6,72.3,21,8.7,4,5,3,6,676,77.4,8.0,37.2,171,1201,100,Squat,59.5,3,12,10.4,12,Above Normal,74.2
2027-05-28,18,171.6,65.4,7,8.5,4,3,5,1,582,60.0,29.6,24.8,38,460,250,Bench Press,42.8,5,15,13.9,12,Below Normal,59.2
2027-05-29,27,185.0,73.7,65,7.5,1,1,3,3,634,89.0,33.9,15.8,135,972,200,Squat,95.0,5,13,11.5,11,Normal,64.9
2027-05-30,25,172.0,102.5,81,6.9,3,3,1,1,295,35.0,52.7,5.0,87,120,300,Squat,86.2,5,15,14.8,12,Below Normal,70.7
2027-05-31,25,171.2,95.4,64,7.7,2,5,4,7,520,77.8,44.4,5.0,346,358,0,Overhead Press,34.5,1,11,13.8,12,Below Normal,30.7
2027-06-01,23,183.8,81.0,45,7.1,3,2,1,4,1100,150.8,43.8,35.7,243,1157,200,Squat,74.2,4,10,10.6,9,Below Normal,82.0
2027-06-02,43,170.2,75.6,93,6.8,3,5,2,5,288,40.8,21.6,5.0,34,118,250,Barbell Row,64.5,5,14,13.5,12,Normal,41.6
2027-06-03,28,174.7,87.8,79,7.4,4,4,4,5,1028,139.6,48.3,30.7,232,601,50,Barbell Row,61.0,1,15,14.3,13,Normal,54.8
2027-06-04,29,160.8,91.8,110,6.5,4,2,2,2,690,64.9,55.9,23.0,269,811,200,Bench Press,73.4,5,8,10.3,9,Normal,58.5
2027-06-05,28,181.3,64.4,42,7.3,3,4,3,1,747,68.4,40.9,34.4,130,192,50,Bench Press,49.9,5,9,10.0,9,Normal,59.7
2027-06-06,45,192.5,74.9,29,7.2,5,3,3,3,1044,151.1,41.3,30.5,321,1470,300,Bench Press,58.3,5,12,10.9,10,Normal,62.6
2027-06-07,27,181.5,50.5,55,7.7,4,1,5,2,435,41.8,16.0,22.6,351,812,300,Overhead Press,43.1,2,4,4.5,3,Normal,47.9
2027-06-08,27,188.2,91.7,61,6.3,2,5,2,3,1087,121.7,50.8,44.1,354,574,0,Bench Press,47.8,1,11,11.2,11,Normal,49.2
2027-06-09,27,167.4,104.9,55,7.8,3,2,5,3,485,60.9,61.7,5.0,51,1469,150,Barbell Row,45.4,4,15,12.3,14,Above Normal,64.0
2027-06-10,27,177.1,77.1,100,6.0,2,3,4,6,547,55.1,39.8,18.6,173,882,100,Lat Pulldown,68.8,4,9,10.9,8,Below Normal,46.1
2027-06-11,20,166.5,46.2,6,6.4,3,4,4,3,632,64.2,26.1,30.1,284,1050,300,Lat Pulldown,47.4,4,13,11.4,10,Normal,46.9
2027-06-12,34,173.0,84.5,64,6.4,2,1,1,2,761,88.8,32.6,30.6,170,226,80,Deadlift,79.2,2,12,10.4,11,Normal,74.6
2027-06-13,18,181.9,63.3,52,5.8,2,4,1,7,524,57.7,28.7,19.8,183,322,200,Barbell Row,60.4,1,5,5.5,6,Normal,44.6
2027-06-14,24,175.9,66.7,26,8.1,3,2,4,1,924,119.9,29.6,36.2,131,163,0,Bench Press,62.9,5,15,14.7,14,Normal,69.8
2027-06-15,23,162.3,84.8,77,5.9,2,3,3,2,268,24.7,44.7,5.0,162,820,50,Deadlift,100.7,3,10,9.6,8,Below Normal,49.9
2027-06-16,26,163.2,79.6,97,6.2,3,3,2,3,817,96.4,39.2,30.5,256,1271,300,Squat,118.2,5,9,9.0,8,Normal,60.6
2027-06-17,39,162.6,69.2,66,8.4,4,4,5,1,808,79.5,50.1,32.2,28,1363,100,Barbell Row,57.3,5,13,13.9,12,Below Normal,49.4
2027-06-18,34,179.4,66.9,11,6.4,4,1,2,7,704,88.3,40.6,20.9,292,904,250,Overhead Press,31.0,3,12,12.9,14,Normal,65.3
2027-06-19,45,193.6,77.8,10,6.8,3,1,3,3,772,73.2,22.0,43.5,268,175,300,Lat Pulldown,37.3,2,11,11.2,11,Normal,58.7
2027-06-20,27,187.3,70.3,51,5.9,3,3,4,6,886,88.5,27.5,46.9,67,977,300,Bench Press,66.4,5,12,12.4,9,Below Normal,56.4
2027-06-21,43,157.9,60.5,81,7.9,2,1,5,1,1019,140.4,26.6,39.0,283,993,0,Barbell Row,68.5,4,7,7.6,7,Normal,56.7
2027-06-22,19,187.8,71.3,38,7.9,2,2,5,4,435,44.5,32.2,14.2,197,936,50,Deadlift,114.0,4,7,10.3,11,Normal,58.1
2027-06-23,32,183.4,80.8,38,7.8,2,4,4,1,655,87.5,61.9,6.4,128,1110,200,Deadlift,110.7,5,14,13.7,14,Normal,68.8
2027-06-24,40,161.1,73.5,104,7.6,3,5,1,2,728,76.1,64.3,18.5,175,880,300,Barbell Row,67.9,2,8,8.8,8,Normal,69.3
2027-06-25,32,172.3,56.2,2,7.1,4,4,1,3,543,55.5,47.5,14.6,196,1086,300,Deadlift,107.0,2,5,8.0,7,Normal,56.7
2027-06-26,44,184.9,89.8,10,6.4,2,2,4,7,1078,114.5,36.8,52.5,91,781,200,Deadlift,94.8,1,10,10.7,11,Normal,58.8
2027-06-27,26,180.0,45.0,19,6.1,2,5,3,3,685,97.7,14.6,26.2,226,310,0,Overhead Press,33.2,2,10,10.8,9,Below Normal,28.6
2027-06-28,18,163.2,69.8,119,8.4,4,3,1,6,754,84.7,38.3,29.1,234,212,200,Bench Press,68.4,3,14,12.1,13,Normal,71.6
2027-06-29,39,180.5,67.3,60,7.8,4,1,4,1,415,42.6,23.1,16.9,145,1371,80,Squat,69.8,3,6,7.1,7,Normal,70.9
2027-06-30,19,155.8,78.1,19,6.2,2,4,5,2,603,73.0,59.5,8.1,177,717,250,Bench Press,41.9,1,5,4.1,2,Below Normal,35.3
2027-07-01,39,173.0,83.9,38,7.0,3,3,1,5,782,87.3,10.9,43.2,229,551,150,Bench Press,49.5,5,15,12.8,13,Normal,52.5
2027-07-02,38,185.2,91.8,117,6.7,2,2,5,4,614,84.0,40.8,12.8,191,510,50,Barbell Row,83.0,3,7,7.8,5,Below Normal,42.4
2027-07-03,41,175.2,66.0,84,5.8,2,4,2,4,905,135.2,21.9,30.7,168,172,250,Overhead Press,44.5,3,9,9.0,7,Below Normal,42.2
2027-07-04,31,170.5,84.2,27,7.2,4,4,2,5,366,44.1,34.9,5.6,346,1424,300,Squat,67.7,5,8,5.0,3,Below Normal,57.1
2027-07-05,43,183.0,78.7,29,6.5,3,2,4,1,380,44.0,45.0,5.0,319,216,150,Deadlift,88.8,3,13,13.1,13,Normal,46.8
2027-07-06,22,183.8,52.0,9,6.0,2,1,2,5,538,58.6,50.3,11.4,149,406,250,Deadlift,78.6,5,12,11.4,10,Normal,59.3
2027-07-07,30,186.8,102.6,93,5.4,3,3,1,7,520,77.1,34.1,8.4,265,741,0,Overhead Press,47.7,2,11,11.3,12,Normal,48.4
2027-07-08,21,182.9,55.9,17,5.3,2,1,5,6,943,111.0,46.4,34.8,296,601,80,Barbell Row,41.4,5,12,11.3,8,Below Normal,41.4
2027-07-09,39,184.7,81.9,35,6.6,4,4,2,2,988,97.4,25.1,55.3,57,156,50,Barbell Row,52.9,5,5,5.3,2,Below Normal,49.5
2027-07-10,37,181.6,81.5,42,6.9,4,3,1,3,651,96.4,38.7,12.3,221,561,80,Deadlift,99.7,4,5,8.0,6,Below Normal,69.1
2027-07-11,40,177.4,79.9,75,6.0,3,2,4,7,680,100.3,50.0,8.8,292,1192,100,Squat,81.8,5,9,9.4,7,Below Normal,49.2
2027-07-12,39,175.8,69.1,73,7.7,2,3,2,6,500,57.4,40.0,12.3,39,451,100,Deadlift,131.5,4,7,8.6,7,Below Normal,54.3
2027-07-13,26,172.9,87.6,96,6.9,5,2,4,7,702,76.7,27.1,31.9,135,1313,80,Overhead Press,42.4,4,10,9.8,8,Below Normal,72.2
2027-07-14,19,164.1,54.2,36,7.6,4,2,1,7,851,110.7,30.8,31.7,292,604,150,Deadlift,82.4,4,10,11.1,12,Normal,77.2
2027-07-15,44,166.4,75.1,47,6.8,3,2,3,4,864,120.4,50.2,20.2,339,118,50,Overhead Press,39.5,5,14,13.0,11,Below Normal,63.4
2027-07-16,31,172.5,68.1,47,6.1,3,4,3,1,1074,127.4,18.6,54.4,358,252,80,Overhead Press,36.1,4,7,6.8,5,Below Normal,46.6
2027-07-17,20,177.2,66.5,6,7.1,4,5,5,2,741,80.2,20.8,37.4,225,1234,250,Squat,68.4,4,9,10.5,10,Normal,47.7
2027-07-18,43,188.0,82.0,89,5.6,3,4,3,3,539,57.3,44.0,14.9,34,668,150,Squat,82.7,1,12,12.3,9,Below Normal,38.3
2027-07-19,45,174.6,91.1,65,7.6,3,2,5,6,309,33.3,28.4,6.9,29,1474,0,Squat,95.9,5,9,8.2,7,Normal,49.9
2027-07-20,30,184.0,71.2,58,6.0,3,5,2,2,835,79.2,13.2,51.7,296,1205,80,Bench Press,77.2,4,12,10.0,10,Normal,49.2
2027-07-21,39,184.7,86.9,120,8.0,3,1,3,3,934,127.2,55.3,22.7,270,142,250,Bench Press,66.2,1,10,11.7,11,Normal,66.2
2027-07-22,19,172.9,76.7,22,6.6,3,2,5,6,720,67.7,18.5,41.7,86,537,50,Lat Pulldown,45.4,2,9,10.5,9,Below Normal,56.3
2027-07-23,20,180.4,63.5,117,8.2,4,1,1,2,1035,116.3,32.0,49.1,64,1115,300,Deadlift,118.3,2,15,12.2,16,Above Normal,93.2
2027-07-24,25,172.8,72.4,82,5.8,3,5,5,5,519,72.5,25.7,14.0,69,188,80,Squat,124.0,2,11,10.7,12,Normal,31.9
2027-07-25,36,186.9,71.8,27,6.3,3,1,4,4,295,33.3,30.5,5.0,319,1499,200,Overhead Press,37.3,5,10,9.7,9,Normal,51.8
2027-07-26,21,180.7,66.2,82,7.4,3,3,4,7,788,83.5,21.7,40.8,280,332,100,Lat Pulldown,59.2,3,6,7.6,8,Normal,45.7
2027-07-27,18,164.3,82.0,91,8.3,3,1,2,4,353,51.8,45.7,5.0,343,1216,200,Squat,82.8,3,11,11.1,11,Normal,76.7
2027-07-28,36,176.5,79.3,44,8.8,5,2,5,4,321,30.6,36.7,5.8,58,1277,250,Lat Pulldown,42.8,4,13,10.7,9,Below Normal,63.7
2027-07-29,39,189.8,53.7,42,7.0,4,4,5,6,847,121.0,49.8,18.2,257,808,50,Barbell Row,57.2,2,8,8.0,8,Normal,56.7
2027-07-30,38,173.4,52.9,101,9.0,4,5,2,7,619,56.6,25.9,32.1,334,1225,80,Overhead Press,37.5,5,14,12.0,13,Normal,81.1
2027-07-31,40,179.0,81.9,20,6.7,3,1,3,6,764,86.6,67.0,16.6,201,1339,150,Overhead Press,26.3,4,14,13.7,11,Below Normal,62.9
2027-08-01,40,179.9,64.6,2,8.2,4,1,1,5,886,112.5,6.4,45.6,283,1128,80,Bench Press,46.1,2,7,8.8,9,Normal,90.8
2027-08-02,34,165.7,80.2,80,6.0,3,2,2,7,575,63.6,11.2,30.6,225,1091,100,Barbell Row,63.0,4,8,8.7,7,Below Normal,66.4
2027-08-03,32,179.6,86.9,109,7.5,2,5,1,7,770,93.1,61.3,16.9,22,644,300,Deadlift,132.7,3,7,8.6,8,Normal,51.4
2027-08-04,41,162.5,58.2,61,4.4,1,1,3,6,708,71.0,42.1,28.4,166,509,50,Barbell Row,54.2,2,7,6.3,6,Normal,43.0
2027-08-05,27,169.4,56.2,17,5.8,2,1,3,3,743,91.4,40.1,24.1,109,1315,50,Overhead Press,34.2,5,17,15.5,15,Normal,75.3
2027-08-06,20,184.7,99.4,65,7.5,2,3,3,5,848,81.3,41.5,39.6,48,414,150,Bench Press,56.6,2,10,9.4,10,Normal,53.8
2027-08-07,39,178.2,80.9,31,5.6,3,2,4,2,573,78.6,43.6,9.4,223,680,0,Bench Press,57.9,1,8,8.4,7,Normal,44.9
2027-08-08,25,172.3,70.1,100,7.5,4,1,5,4,679,84.2,39.5,20.5,336,818,0,Lat Pulldown,63.0,3,6,7.7,7,Normal,64.9
2027-08-09,45,179.0,62.9,74,8.0,3,3,1,4,753,88.6,20.5,35.2,38,647,250,Overhead Press,43.2,3,10,9.5,9,Normal,73.7
2027-08-10,29,174.5,68.9,41,6.4,1,4,2,7,369,33.5,47.3,5.1,132,622,80,Bench Press,64.6,1,7,8.8,8,Normal,48.8
2027-08-11,41,175.1,59.3,75,5.9,1,1,2,4,430,51.1,44.9,5.1,248,939,0,Lat Pulldown,52.6,4,12,14.1,11,Below Normal,46.3
2027-08-12,19,180.9,88.4,81,6.5,3,4,5,7,326,40.0,56.4,5.0,126,561,200,Barbell Row,57.3,2,9,7.4,8,Normal,40.0
2027-08-13,36,168.5,65.1,82,5.9,4,1,1,6,418,43.5,61.5,5.0,59,1485,100,Deadlift,91.4,1,6,6.7,8,Normal,78.1
2027-08-14,30,175.4,91.3,44,6.9,2,4,1,6,623,80.9,40.0,15.5,85,349,100,Deadlift,73.6,3,11,11.9,11,Normal,65.1
2027-08-15,30,172.2,70.4,69,7.1,4,2,1,2,1047,96.6,16.6,66.0,28,644,100,Bench Press,62.8,1,10,10.2,14,Above Normal,73.1
2027-08-16,25,160.7,61.4,6,6.7,2,2,4,6,1035,104.1,61.6,41.4,358,1284,50,Lat Pulldown,39.4,4,11,9.9,10,Normal,63.0
2027-08-17,45,166.7,70.0,49,8.8,4,1,3,2,899,120.1,19.7,37.8,187,766,250,Squat,70.8,1,12,11.9,13,Normal,78.9
2027-08-18,28,189.1,45.0,46,6.2,4,5,5,5,724,70.0,40.1,31.5,341,1087,0,Barbell Row,47.9,3,10,10.8,9,Below Normal,41.6
2027-08-19,41,178.5,74.3,65,8.5,3,3,2,4,422,43.4,31.1,13.8,253,1006,100,Squat,103.3,1,9,10.4,10,Normal,68.3
2027-08-20,29,163.1,73.6,115,5.9,2,4,2,2,554,71.0,28.5,17.3,139,564,80,Overhead Press,52.1,2,7,7.0,7,Normal,62.7
2027-08-21,19,161.1,87.5,115,7.1,4,2,3,7,902,120.0,46.5,26.2,341,1142,200,Squat,90.1,5,7,6.3,6,Normal,74.3
2027-08-22,42,174.0,49.6,58,8.3,4,1,1,7,1023,92.8,38.7,55.2,108,432,150,Bench Press,58.0,4,9,8.7,7,Below Normal,90.8
2027-08-23,23,189.1,92.3,78,8.2,4,1,5,5,1069,102.0,42.7,54.5,81,1150,100,Lat Pulldown,59.1,3,8,7.8,7,Normal,76.6
2027-08-24,25,173.3,87.5,13,6.5,2,3,5,1,580,66.9,22.8,24.6,294,279,150,Deadlift,76.7,1,11,11.2,10,Normal,32.8
2027-08-25,42,186.8,93.5,58,7.6,4,2,1,2,664,82.7,32.4,22.6,208,1072,50,Overhead Press,34.0,2,6,6.0,6,Normal,76.0
2027-08-26,43,178.2,75.3,83,7.5,3,4,5,2,683,79.1,23.5,30.3,164,257,50,Barbell Row,60.2,2,8,9.4,8,Normal,40.8
2027-08-27,43,179.2,90.2,82,6.4,3,4,3,7,297,38.0,32.0,5.0,220,1317,300,Barbell Row,70.7,3,12,10.1,10,Normal,46.7
2027-08-28,29,163.0,55.4,116,7.7,3,2,2,3,349,47.0,33.2,5.0,350,976,150,Barbell Row,81.1,2,10,10.4,10,Normal,64.5
2027-08-29,39,183.4,86.0,56,9.0,4,3,5,1,288,42.3,62.7,5.0,115,156,200,Bench Press,55.3,5,12,11.5,11,Normal,56.4
2027-08-30,27,172.0,65.2,109,7.5,3,2,3,5,877,95.9,31.1,41.0,327,252,300,Overhead Press,48.7,4,7,9.7,7,Below Normal,54.6
2027-08-31,38,182.8,52.9,118,7.6,3,4,2,7,440,43.0,5.0,27.6,330,362,300,Barbell Row,71.4,2,9,8.8,8,Normal,49.5
2027-09-01,32,167.7,60.3,69,7.7,4,4,5,4,845,87.9,55.9,30.0,278,1445,150,Squat,78.1,1,12,13.6,12,Below Normal,52.9
2027-09-02,19,176.6,76.1,11,5.4,2,4,4,4,569,55.1,41.7,20.2,73,925,250,Bench Press,46.8,3,8,9.7,9,Normal,51.5
2027-09-03,29,178.2,64.5,46,7.5,2,1,1,2,925,103.7,33.0,42.0,50,491,150,Lat Pulldown,41.6,3,18,14.0,16,Above Normal,74.4
2027-09-04,31,173.6,81.3,92,5.9,1,2,4,7,348,49.4,28.4,5.0,61,487,50,Deadlift,135.8,4,10,9.7,7,Below Normal,55.0
2027-09-05,25,178.6,50.7,70,6.4,1,5,4,1,526,57.4,20.8,23.7,259,136,150,Overhead Press,47.1,3,12,10.5,8,Below Normal,20.9
2027-09-06,28,172.6,46.2,113,9.4,5,2,2,7,424,41.0,64.1,5.0,156,384,300,Barbell Row,66.8,4,11,10.2,11,Normal,87.2
2027-09-07,32,169.2,95.2,98,6.7,2,1,3,2,621,74.6,35.8,19.9,356,1298,300,Overhead Press,40.9,5,13,11.1,10,Normal,55.8
2027-09-08,19,189.4,88.7,8,6.2,3,1,5,1,728,108.8,8.9,28.6,22,938,150,Deadlift,90.9,3,9,9.5,9,Normal,50.6
2027-09-09,22,184.4,61.3,104,8.3,4,1,1,3,393,39.0,39.9,8.6,147,614,300,Squat,116.9,4,13,10.7,12,Normal,95.6
2027-09-10,39,168.2,76.0,43,6.0,2,4,4,1,817,111.2,53.1,17.8,110,129,50,Deadlift,83.8,2,16,14.3,15,Normal,38.7
2027-09-11,27,180.1,90.3,99,6.5,3,1,5,1,1070,148.7,37.3,36.2,320,580,0,Bench Press,71.0,5,13,13.1,11,Below Normal,39.1
2027-09-12,35,168.3,81.9,61,8.4,4,3,5,2,286,32.2,21.5,7.9,61,636,100,Lat Pulldown,52.1,3,14,13.1,12,Normal,56.5
2027-09-13,33,164.3,78.1,55,7.0,1,2,2,5,323,40.8,20.1,8.8,159,266,50,Lat Pulldown,46.4,4,7,7.1,4,Below Normal,47.0
2027-09-14,33,184.3,91.3,9,5.3,2,1,2,6,1060,121.4,21.2,54.4,315,950,300,Squat,69.4,5,8,7.5,5,Below Normal,53.4
2027-09-15,29,159.7,65.8,15,7.6,4,5,5,2,802,83.3,57.8,26.4,351,1025,0,Squat,62.9,2,11,11.0,8,Below Normal,39.9
2027-09-16,31,183.3,76.4,72,6.6,4,4,3,5,1032,117.8,33.9,47.2,332,1498,150,Barbell Row,56.1,1,13,12.4,13,Normal,60.0
2027-09-17,41,172.7,75.8,69,8.7,5,5,3,3,850,79.4,9.8,54.8,242,602,250,Bench Press,63.4,2,12,9.2,11,Above Normal,51.9
2027-09-18,45,173.1,72.2,67,6.3,2,5,3,4,860,113.2,40.8,27.1,75,486,0,Deadlift,88.5,2,7,8.8,10,Normal,51.8
2027-09-19,25,178.7,70.5,19,8.2,3,5,3,3,384,53.5,37.1,5.0,52,1253,0,Deadlift,64.6,1,16,14.0,13,Normal,42.1
2027-09-20,36,180.2,77.0,62,9.0,3,4,4,7,685,73.1,28.3,31.0,160,590,150,Lat Pulldown,58.5,3,12,12.2,13,Normal,62.4
2027-09-21,45,167.6,76.5,8,6.1,4,3,3,4,560,68.8,19.7,22.9,183,983,300,Bench Press,43.4,2,15,13.1,13,Normal,51.4
2027-09-22,18,181.5,61.3,18,6.8,4,4,2,4,959,97.8,19.0,54.6,195,1133,0,Overhead Press,38.9,1,9,9.4,7,Below Normal,65.3
2027-09-23,39,176.0,87.2,60,7.4,3,3,3,7,286,27.3,51.3,5.0,36,1332,0,Squat,105.7,1,10,9.2,9,Normal,55.0
2027-09-24,31,163.7,62.3,75,6.1,3,1,4,5,265,34.2,38.7,5.0,250,546,300,Overhead Press,38.0,2,13,12.9,12,Normal,50.7
